clean_address,lon,lat
"I-240 AND TUNNEL RD, ASHEVILLE, NC",,
"I240 AND W ON RAMP TUNNEL RD EXIT 6, ASHEVILLE, NC",,
"I240 AND WB EXIT 7, ASHEVILLE, NC",,
"I-240 AT EXIT 7, ASHEVILLE, NC",,
"I240 AT MM 5.6, ASHEVILLE, NC",,
"I240 E  AND  MM 56, ASHEVILLE, NC",,
"I240 E  AND MERRIMON AVE, ASHEVILLE, NC",,
"I240 E - EXIT 3, ASHEVILLE, NC",,
"I-240 E 8MM, ASHEVILLE, NC",,
"I240 E AND BREVARD RD EXIT, ASHEVILLE, NC",,
"I240 E AND BROADWAY ST, ASHEVILLE, NC",,
"I240 E AND EXIT 2, ASHEVILLE, NC",,
"I240 E AND EXIT 4A, ASHEVILLE, NC",,
"I240 E AND EXIT 4B, ASHEVILLE, NC",,
"I240 E AND EXIT 5, ASHEVILLE, NC",,
"I-240 E AND EXIT 5, ASHEVILLE, NC",,
"I240 E AND EXIT 6, ASHEVILLE, NC",,
"I240 E AND EXIT 7, ASHEVILLE, NC",,
"I-240 E AND EXIT 7, ASHEVILLE, NC",,
"I240 E AND EXIT 8, ASHEVILLE, NC",,
"I-240 E AND EXIT 8, ASHEVILLE, NC",,
"I240 E AND I240 E X7 TO TUNNEL RD, ASHEVILLE, NC",,
"I240 E AND MERRIMON EXIT 5A, ASHEVILLE, NC",,
"I240 E EXIT 6, ASHEVILLE, NC",,
"I-240 E EXIT 8, ASHEVILLE, NC",,
"I240 E MILE MARKER 51, ASHEVILLE, NC",,
"I240 E MM 33, ASHEVILLE, NC",,
"I240 E MM 56, ASHEVILLE, NC",,
"I240 E MM9.5, ASHEVILLE, NC",,
"I240 E, ASHEVILLE, NC",,
"I-240 EAST   AND  TUNNEL RD, ASHEVILLE, NC",,
"I-240 EAST   OFF RAMP, ASHEVILLE, NC",,
"I-240 EAST  AND  MM 7, ASHEVILLE, NC",,
"I240 EAST AND EXIT 5, ASHEVILLE, NC",,
"I240 EAST AND EXIT 6, ASHEVILLE, NC",,
"I-240 EAST AND EXIT 7, ASHEVILLE, NC",,
"I240 EAST AND OPEN CUT, ASHEVILLE, NC",,
"I240 EAST AND TUNNEL RD, ASHEVILLE, NC",,
"I240 EAST EXIT 6, ASHEVILLE, NC",,
"I-240 EAST EXIT 6, ASHEVILLE, NC",,
"I240 EAST EXIT 7 TO TUNNEL RD, ASHEVILLE, NC",,
"I240 EAST EXIT 7, ASHEVILLE, NC",,
"I240 EAST, ASHEVILLE, NC",,
"I-240 EAST, ASHEVILLE, NC",,
"I240 EB AND  EXIT 7, ASHEVILLE, NC",,
"I240 EB AND CHARLOTTE ST, ASHEVILLE, NC",,
"I240 EB AND EXIT 4C, ASHEVILLE, NC",,
"I240 EB AND EXIT 5B, ASHEVILLE, NC",,
"I240 EB AND EXIT 6, ASHEVILLE, NC",,
"I240 EB AND EXIT 7, ASHEVILLE, NC",,
"I240 EB AND EXIT 8, ASHEVILLE, NC",,
"I240 EB AND EXIT 9, ASHEVILLE, NC",,
"I240 EB AND TUNNEL RD/EXIT 7, ASHEVILLE, NC",,
"I240 EB EXIT 6, ASHEVILLE, NC",,
"I240 EB EXIT 7, ASHEVILLE, NC",,
"I240 EB- EXIT 8, ASHEVILLE, NC",,
"I240 EB EXIT 9, ASHEVILLE, NC",,
"I240 EB MM 41, ASHEVILLE, NC",,
"I240 EB NR EXIT 6, ASHEVILLE, NC",,
"I240 EXIT 2, ASHEVILLE, NC",,
"I-240 EXIT 5, ASHEVILLE, NC",,
"I240 EXIT 6, ASHEVILLE, NC",,
"I240 EXIT 7, ASHEVILLE, NC",,
"I-240 EXIT 7, ASHEVILLE, NC",,
"I240 EXIT 8 EB, ASHEVILLE, NC",,
"I240 EXIT 8, ASHEVILLE, NC",,
"I240 EXIT 9, ASHEVILLE, NC",,
"I-240 EXIT 9, ASHEVILLE, NC",,
"I240 MM 7, ASHEVILLE, NC",,
"I240 MM2, ASHEVILLE, NC",,
"I-240 TA EXIT 8, ASHEVILLE, NC",,
"I240 TO I40 W, ASHEVILLE, NC",,
"I240 TO TUNNEL RD EXIT 6, ASHEVILLE, NC",,
"I240 W  AND  MM36, ASHEVILLE, NC",,
"I240 W AND EXIT 4C, ASHEVILLE, NC",,
"I240 W AND EXIT 6 RAMP, ASHEVILLE, NC",,
"I240 W AND EXIT 7, ASHEVILLE, NC",,
"I-240 W AND EXIT 7, ASHEVILLE, NC",,
"I240 W AND EXIT 8, ASHEVILLE, NC",,
"I240 W AND JACKSONS CURVE, ASHEVILLE, NC",,
"I-240 W AND MILE MARKER 36, ASHEVILLE, NC",,
"I240 W AND MM 6, ASHEVILLE, NC",,
"I240 W AND MONTFORD EXIT, ASHEVILLE, NC",,
"I240 W AND TUNNEL RD, ASHEVILLE, NC",,
"I240 W EXIT 2, ASHEVILLE, NC",,
"I240 W EXIT 4, ASHEVILLE, NC",,
"I240 W EXIT 7, ASHEVILLE, NC",,
"I-240 W EXIT 7, ASHEVILLE, NC",,
"I240 W MM1, ASHEVILLE, NC",,
"I-240 W MM45, ASHEVILLE, NC",,
"I240 W TO CHARLOTTE ST, ASHEVILLE, NC",,
"I-240 W, ASHEVILLE, NC",,
"I240 WB AND EXIT 2, ASHEVILLE, NC",,
"I240 WB AND EXIT 7, ASHEVILLE, NC",,
"I240 WB AND JEFF BOWEN BRIDGE, ASHEVILLE, NC",,
"I240 WB AND OFF RAMP/HAYWOOD RD, ASHEVILLE, NC",,
"I240 WB EXIT 2, ASHEVILLE, NC",,
"I240 WB EXIT 4, ASHEVILLE, NC",,
"I240 WB EXIT 7, ASHEVILLE, NC",,
"I240 WB, ASHEVILLE, NC",,
"I-240 WEST   AND  MONTFORD, ASHEVILLE, NC",,
"I-240 WEST  AND  MERRIMON AVE, ASHEVILLE, NC",,
"I-240 WEST  AND  MONTFORD, ASHEVILLE, NC",,
"I240 WEST AND  MM3, ASHEVILLE, NC",,
"I240 WEST AND 6.4 MM, ASHEVILLE, NC",,
"I240 WEST AND EXIT 2, ASHEVILLE, NC",,
"I240 WEST AND EXIT 4B, ASHEVILLE, NC",,
"I240 WEST AND MM 37, ASHEVILLE, NC",,
"I240 WEST EXIT 2, ASHEVILLE, NC",,
"I240 WEST EXIT 6, ASHEVILLE, NC",,
"I240 WESTBOUND EXIT 2, ASHEVILLE, NC",,
"I240 WESTBOUND EXIT 7, ASHEVILLE, NC",,
"I240 WESTBOUND, ASHEVILLE, NC",,
"I240, ASHEVILLE, NC",,
"I-240, ASHEVILLE, NC",,
"I240E  AND  5A, ASHEVILLE, NC",,
"I240E  AND  MM7, ASHEVILLE, NC",,
"I240E @ EXIT 7, ASHEVILLE, NC",,
"I240E AND  EXIT 6, ASHEVILLE, NC",,
"I240E AND 56 MM, ASHEVILLE, NC",,
"I240E AND CHARLOTTE ST, ASHEVILLE, NC",,
"I240E AND EXIT 5A, ASHEVILLE, NC",,
"I240E AND EXIT 6, ASHEVILLE, NC",,
"I240E AND EXIT 7, ASHEVILLE, NC",,
"I240E AND EXIT 8, ASHEVILLE, NC",,
"I-240E AND EXIT 8, ASHEVILLE, NC",,
"I240E AND EXIT 9, ASHEVILLE, NC",,
"I240E AND I26W, ASHEVILLE, NC",,
"I240E AND I40 W ON RAMP, ASHEVILLE, NC",,
"I240E AND I40E, ASHEVILLE, NC",,
"I240E AND I40W, ASHEVILLE, NC",,
"I240E AND OPEN CUT, ASHEVILLE, NC",,
"I240E AND PATTON AVE, ASHEVILLE, NC",,
"I-240E AND TUNNEL RD, ASHEVILLE, NC",,
"I240E BRIDGE AT MERRIMON AVE, ASHEVILLE, NC",,
"I240E EXIT 7, ASHEVILLE, NC",,
"I240E EXIT 8, ASHEVILLE, NC",,
"I-240E EXIT 8, ASHEVILLE, NC",,
"I-240E TUNNEL RD, ASHEVILLE, NC",,
"I240E, ASHEVILLE, NC",,
"I-240E, ASHEVILLE, NC",,
"I240EB AND EXIT 4B, ASHEVILLE, NC",,
"I240EB AND EXIT 8, ASHEVILLE, NC",,
"I240EB AND I26W, ASHEVILLE, NC",,
"I240EB AND MERRIMON AVE EXIT, ASHEVILLE, NC",,
"I240EB EXIT 6, ASHEVILLE, NC",,
"I240EB EXIT 8, ASHEVILLE, NC",,
"I240-MERRIMON AVE, ASHEVILLE, NC",,
"I240-TUNNEL RD, ASHEVILLE, NC",,
"I240W - I26 W, ASHEVILLE, NC",,
"I-240W @ I-40W, ASHEVILLE, NC",,
"I240W AND EXIT 2, ASHEVILLE, NC",,
"I240W AND EXIT 4C, ASHEVILLE, NC",,
"I240W AND EXIT 6, ASHEVILLE, NC",,
"I240W AND EXIT 7, ASHEVILLE, NC",,
"I-240W AND EXIT 7, ASHEVILLE, NC",,
"I240W AND I26 W HILL ST, ASHEVILLE, NC",,
"I240W AND JACKSON CURVE, ASHEVILLE, NC",,
"I240W AND JACKSONS CURVE, ASHEVILLE, NC",,
"I240W AND MILE MARKER 2, ASHEVILLE, NC",,
"I240W AND MONTFORD AVE, ASHEVILLE, NC",,
"I240W AND TUNNEL RD, ASHEVILLE, NC",,
"I240W AND WESTGATE, ASHEVILLE, NC",,
"I240W, ASHEVILLE, NC",,
"I240WB AND CHARLOTTE ST EXT, ASHEVILLE, NC",,
"I240WB AND CHARLOTTE ST, ASHEVILLE, NC",,
"I240WB AND EXIT 2, ASHEVILLE, NC",,
"I240WB AND OFF RAMP HAYWOOD RD, ASHEVILLE, NC",,
"I250 EB AND EXIT 4, ASHEVILLE, NC",,
"I26 AND EXIT 13, ASHEVILLE, NC",,
"I26 AND EXIT 25, ASHEVILLE, NC",,
"I26 AND EXIT 33, ASHEVILLE, NC",,
"I26 AND HILL ST, ASHEVILLE, NC",,
"I26 AND I240, ASHEVILLE, NC",,
"I-26 AND I-40, ASHEVILLE, NC",,
"I26 AND LONG SHOALS RD, ASHEVILLE, NC",,
"I26 AND MM 33 , ASHEVILLE, NC",,
"I26 AND MM 33, ASHEVILLE, NC",,
"I26 AND W/HILL ST, ASHEVILLE, NC",,
"I26 E AND EXIT 33, ASHEVILLE, NC",,
"I26 E AND I26 E TO BROADWAY ST, ASHEVILLE, NC",,
"I26 E EXIT 31, ASHEVILLE, NC",,
"I26 MM 38, ASHEVILLE, NC",,
"I26 MM24, ASHEVILLE, NC",,
"I-26 W AND 254 BLOCK, ASHEVILLE, NC",,
"I26 W AND EXIT 25, ASHEVILLE, NC",,
"I26 WB AND EXIT 25, ASHEVILLE, NC",,
"I26 WB AND HILL ST AREA, ASHEVILLE, NC",,
"I26 WB AND HILL ST, ASHEVILLE, NC",,
"I26 WB AND MM 31, ASHEVILLE, NC",,
"I26 WB MM 33, ASHEVILLE, NC",,
"I26 WB NR 20, ASHEVILLE, NC",,
"I-26 WEST  AND  EXIT 25, ASHEVILLE, NC",,
"I26 WEST AND  EXIT 5, ASHEVILLE, NC",,
"I26 WEST AND I40 EAST, ASHEVILLE, NC",,
"I26 WEST AND NEW STOCK RD, ASHEVILLE, NC",,
"I26 WEST EXIT 25, ASHEVILLE, NC",,
"I26E AND EXIT 24, ASHEVILLE, NC",,
"I26E AND EXIT 27, ASHEVILLE, NC",,
"I26E AND EXIT 33, ASHEVILLE, NC",,
"I26E MM 33, ASHEVILLE, NC",,
"I-26E MM33, ASHEVILLE, NC",,
"I26E, ASHEVILLE, NC",,
"I-26E, EXIT 33, ASHEVILLE, NC",,
"I-26E, EXIT 37, MM 326, ASHEVILLE, NC",,
"I26EB AND EXIT 37, ASHEVILLE, NC",,
"I26EB AND MM 36, ASHEVILLE, NC",,
"I26W  AND  EXIT 23, ASHEVILLE, NC",,
"I26W  AND  MM33, ASHEVILLE, NC",,
"I26W AND EXIT 24, ASHEVILLE, NC",,
"I26W AND EXIT 25, ASHEVILLE, NC",,
"I26W AND EXIT 33, ASHEVILLE, NC",,
"I26W AND HILL ST, ASHEVILLE, NC",,
"I26W AND MILE MARKER 25, ASHEVILLE, NC",,
"I26W AND MILE MARKER 32, ASHEVILLE, NC",,
"I26W MM24, ASHEVILLE, NC",,
"I26WB AND EXIT 25, ASHEVILLE, NC",,
"I26WB MM 25, ASHEVILLE, NC",,
"I-40  AND  HWY 25, ASHEVILLE, NC",,
"I-40 51MM, ASHEVILLE, NC",,
"I40 AND 240E, ASHEVILLE, NC",,
"I40 AND I240, ASHEVILLE, NC",,
"I40 AND MILE MARKER 53, ASHEVILLE, NC",,
"I40 E AND 53 MM, ASHEVILLE, NC",,
"I40 E AND I40 E TO SMOKEY PARK HWY, ASHEVILLE, NC",,
"I40 E EXIT 44, ASHEVILLE, NC",,
"I40 E NEAR EXIT 55, ASHEVILLE, NC",,
"I-40 EAST AND I-26, ASHEVILLE, NC",,
"I40 EAST, ASHEVILLE, NC",,
"I40 EB AND EXIT 44, ASHEVILLE, NC",,
"I40 EB AND EXIT 53A, ASHEVILLE, NC",,
"I40 EB AND EXIT 55, ASHEVILLE, NC",,
"I40 EB MM 54, ASHEVILLE, NC",,
"I40 EXIT 37, ASHEVILLE, NC",,
"I40 EXIT 44, ASHEVILLE, NC",,
"I40 MM51, ASHEVILLE, NC",,
"I-40 NEAR MM56, ASHEVILLE, NC",,
"I40 W  EXIT 51 OFF RAMP, ASHEVILLE, NC",,
"I40 W  MM43, ASHEVILLE, NC",,
"I40 W AND EXIT 44 MM, ASHEVILLE, NC",,
"I40 W AND EXIT 53 A, ASHEVILLE, NC",,
"I40 W EXIT53, ASHEVILLE, NC",,
"I40 W MM 43, ASHEVILLE, NC",,
"I40 W SMOKEY PARK HWY EXIT 44, ASHEVILLE, NC",,
"I40 W, ASHEVILLE, NC",,
"I40 WB AND EXIT 53, ASHEVILLE, NC",,
"I-40 WEST  AND  BREVARD RD, ASHEVILLE, NC",,
"I40 WEST EXIT 53A, ASHEVILLE, NC",,
"I40, ASHEVILLE, NC",,
"I-40E AND EXIT 43, ASHEVILLE, NC",,
"I40E AND EXIT 51, ASHEVILLE, NC",,
"I40E AND EXIT 55, ASHEVILLE, NC",,
"I40E AND EXIT 8, ASHEVILLE, NC",,
"I40E AND MILE MARKER 50, ASHEVILLE, NC",,
"I40E AND MM 53, ASHEVILLE, NC",,
"I-40E AND PORTERS COVE RD, ASHEVILLE, NC",,
"I40E AND US 25, ASHEVILLE, NC",,
"I40E EXIT 53, ASHEVILLE, NC",,
"I40E EXIT 55, ASHEVILLE, NC",,
"I-40E EXIT 55, ASHEVILLE, NC",,
"I40E TO I26E, ASHEVILLE, NC",,
"I40EB AND EXIT 50, ASHEVILLE, NC",,
"I40EB AND EXIT 55, ASHEVILLE, NC",,
"I40EB AND EXIT 59, ASHEVILLE, NC",,
"I40W AND 19/23, ASHEVILLE, NC",,
"I40W AND EXIT 47, ASHEVILLE, NC",,
"I-40W AND EXIT 51, ASHEVILLE, NC",,
"I40W AND MM 45, ASHEVILLE, NC",,
"I-40W EXIT 44, ASHEVILLE, NC",,
"I40W- EXIT 50 A, ASHEVILLE, NC",,
"I-40W EXIT 50A, ASHEVILLE, NC",,
"I-40W MM55, ASHEVILLE, NC",,
"I-40W ON RAMP EXIT 44, ASHEVILLE, NC",,
"I40W, ASHEVILLE, NC",,
"I-40W, EXIT 44, ASHEVILLE, NC",,
"I40WB OFF RAMP EXIT 44, ASHEVILLE, NC",,
"INTERSECTION CUMBERLAND AND CATTABAW, ASHEVILLE, NC",,
"INTERSTATE 240 AND EXIT 6, ASHEVILLE, NC",,
"INTERSTATE 26 W, ASHEVILLE, NC",,
"J & S CAFETERIA AIR PORT RD, ASHEVILLE, NC",,
"JERRY ST N, ASHEVILLE, NC",,
"JUANITA AND MONTFORD AVE, ASHEVILLE, NC",,
"KNOX COUNTY JAIL, ASHEVILLE, NC",,
"KNOX COUNTY, ASHEVILLE, NC",,
"LA GRANGE GEORGIA, ASHEVILLE, NC",,
"LEXINGTON AND 240, ASHEVILLE, NC",,
"LEXINGTON AND I 240, ASHEVILLE, NC",,
"LEXINGTON AVE AND  I 240, ASHEVILLE, NC",,
"LEXINGTON AVE AND 240, ASHEVILLE, NC",,
"LEXINGTON AVE AND HIAWASSEE, ASHEVILLE, NC",,
"LEXINGTON AVE AND I240 BRIDGE, ASHEVILLE, NC",,
"LEXINGTON AVE AND I-240, ASHEVILLE, NC",,
"LEXINGTON AVE AT I 240, ASHEVILLE, NC",,
"LEXINGTON AVE, ASHEVILLE, NC",,
"LONGS SHOALS RD AND I26E MILE MARKER 37, ASHEVILLE, NC",,
"LUMPKIN COUNTY GA JAIL, ASHEVILLE, NC",,
"MARION CORRECTIONAL, ASHEVILLE, NC",,
"MATTHEWS FORD ON BILTMORE AVE, ASHEVILLE, NC",,
"MCDONOUGH JAIL, ASHEVILLE, NC",,
"MECKLENBURG COUNTY, ASHEVILLE, NC",,
"MERRIMON AVE AND N LEXINGTON, ASHEVILLE, NC",,
"MERRIMON AVE AND WOODBINE RD, ASHEVILLE, NC",,
"MICHIGAN AVE AND ALABAMA AVE, ASHEVILLE, NC",,
"MILE MARKER 42 EB, ASHEVILLE, NC",,
"MISSION HOSPITAL, ASHEVILLE, NC",,
"MISSON HOSPITAL, ASHEVILLE, NC",,
"MM 54 AND I40EB, ASHEVILLE, NC",,
"MONTFORD AVE AND COLEY ST, ASHEVILLE, NC",,
"MONTFORD AVE AND F&J FOOD MART, ASHEVILLE, NC",,
"MONTFORD AVE AND I 240, ASHEVILLE, NC",,
"N LEXINGON AVE, ASHEVILLE, NC",,
"N LEXINGTON AND  I 240, ASHEVILLE, NC",,
"N LEXINGTON AND I 240, ASHEVILLE, NC",,
"N LEXINGTON AND I-204 E, ASHEVILLE, NC",,
"N LEXINGTON AND I-240, ASHEVILLE, NC",,
"N LEXINGTON AND WASHINGTON, ASHEVILLE, NC",,
"N LEXINGTON AT I 240, ASHEVILLE, NC",,
"N LEXINGTON AVE AND  I 240, ASHEVILLE, NC",,
"N LEXINGTON AVE AND HIAWASEE ST, ASHEVILLE, NC",,
"N LEXINGTON AVE AND HIAWASSEE ST, ASHEVILLE, NC",,
"N LEXINGTON AVE AND I 240, ASHEVILLE, NC",,
"N LEXINGTON AVE AND I240 BRIDGE, ASHEVILLE, NC",,
"N LEXINGTON AVE AND I240 OVERPASS, ASHEVILLE, NC",,
"N LEXINGTON AVE AND I240, ASHEVILLE, NC",,
"N LEXINGTON AVE AND I-240, ASHEVILLE, NC",,
"N LEXINGTON AVE AND PATTON AVE, ASHEVILLE, NC",,
"N LEXINGTON AVE AND WOODFIN ST, ASHEVILLE, NC",,
"N LEXINGTON AVE AT I-240 OVERPASS, ASHEVILLE, NC",,
"N LEXINGTON AVE, ASHEVILLE, NC",,
"N LEXINGTON UNDER 240, ASHEVILLE, NC",,
"N PACK AND COLLEGE ST, ASHEVILLE, NC",,
"NC 63 AND HOT SPOT, ASHEVILLE, NC",,
"NC 81 AND S TUNNEL RD, ASHEVILLE, NC",,
"NC 81 AND WOOD AVE, ASHEVILLE, NC",,
"NC 81 AT S TUNNEL RD, ASHEVILLE, NC",,
"NC 81 HWY AND S TUNNEL RD, ASHEVILLE, NC",,
"NEW AIRPORT RD AND I26, ASHEVILLE, NC",,
"NEW HANOVER COUNTY, ASHEVILLE, NC",,
"NEW LECIESTER HWY AND HOT SPOT PVA, ASHEVILLE, NC",,
"NEW LEICESTER HWY AND JORDANS HOT SPOT, ASHEVILLE, NC",,
"NEWPORT, ASHEVILLE, NC",,
"NORTH HAMPTON COUNTY JAIL, ASHEVILLE, NC",,
"NORTH LEXINGTON AVE  AND  I-240, ASHEVILLE, NC",,
"OFF RAMP I240 AND HAYWOOD RD, ASHEVILLE, NC",,
"ON RAMP AND 126W/240W, ASHEVILLE, NC",,
"ON RAMP I 240 WEST BOUND AT AMBOY RD, ASHEVILLE, NC",,
"ON RAMP I 26 AT HAYWOOD RD, ASHEVILLE, NC",,
"ON RAMP I240 TO TUNNEL RD EXIT 7, ASHEVILLE, NC",,
"ON RAMP I40W AND HENDERSONVILLE RD, ASHEVILLE, NC",,
"ORANGE PEEL, ASHEVILLE, NC",,
"ORANGE ST AND HAYWOOD ST, ASHEVILLE, NC",,
"PACK  SP, ASHEVILLE, NC",,
"PACK SQ, ASHEVILLE, NC",,
"PACK SQUARE, ASHEVILLE, NC",,
"PACKS SQUARE, ASHEVILLE, NC",,
"PATTON AVE AND  LEXINGTON AVE, ASHEVILLE, NC",,
"PATTON AVE AND  S. FR BR, ASHEVILLE, NC",,
"PATTON AVE AND BILTMORE  AVE, ASHEVILLE, NC",,
"PATTON AVE AND BILTMORE AVE, ASHEVILLE, NC",,
"PATTON AVE AND I240, ASHEVILLE, NC",,
"PATTON AVE AND I26 E, ASHEVILLE, NC",,
"PATTON AVE AND I26, ASHEVILLE, NC",,
"PATTON AVE AND LEXINGTON AVE, ASHEVILLE, NC",,
"PATTON AVE AND N LEXINGTON AVE, ASHEVILLE, NC",,
"PATTON AVE AND S LEXINGTON AVE, ASHEVILLE, NC",,
"PATTON AVE NEAR COXE AVE, ASHEVILLE, NC",,
"PATTON AVE NEAR LEXINGTON AVE, ASHEVILLE, NC",,
"PORTERS COVE RD AND EXIT 55, ASHEVILLE, NC",,
"PORTERS COVE RD AND I40, ASHEVILLE, NC",,
"PORTERS COVE RD AND RAILROAD, ASHEVILLE, NC",,
"PRITCHARD PARK AND PATTON AVE, ASHEVILLE, NC",,
"PRITCHARD PARK, ASHEVILLE, NC",,
"PRTICHERD PARK, ASHEVILLE, NC",,
"RANKIN AVE AND PVA, ASHEVILLE, NC",,
"RANKIN AVE PARKING DECK, ASHEVILLE, NC",,
"RANKIN PARKING DECK, ASHEVILLE, NC",,
"RANKIN PARKING GARAGE AT COLLEGE ST, ASHEVILLE, NC",,
"RIDGECEST EXIT AT I 40, ASHEVILLE, NC",,
"RIVERSIDE DR NEAR HILL ST, ASHEVILLE, NC",,
"RIVERSIDE DR ONRAMP I26N, ASHEVILLE, NC",,
"RIVERSIDE DR, ASHEVILLE, NC",,
"S CHARLOTTE ST AND BELMONT ST, ASHEVILLE, NC",,
"S CHARLOTTE ST AND SYCAMORE ST, ASHEVILLE, NC",,
"S FRENCH BROAD AND DALEY ST, ASHEVILLE, NC",,
"S FRENCH BROAD AND HILLIARD, ASHEVILLE, NC",,
"S FRENCH BROAD AV, ASHEVILLE, NC",,
"S FRENCH BROAD AVE AND DAILY DR, ASHEVILLE, NC",,
"S FRENCH BROAD AVE AND HILLARD AVE, ASHEVILLE, NC",,
"S FRENCH BROAD AVE AND HILLIARD AVE, ASHEVILLE, NC",,
"S FRENCH BROAD AVE, ASHEVILLE, NC",,
"S FRENCH BROAD, ASHEVILLE, NC",,
"S LEXINGTON AVE AND PATTON AVE, ASHEVILLE, NC",,
"S PACK SQ AND PATTON AVE, ASHEVILLE, NC",,
"S TUNNEL RD AND NC 81, ASHEVILLE, NC",,
"S. FRENCH BROAD AND HILLIARD, ASHEVILLE, NC",,
"SHORT MICHIGAN AVE AND MICHIGAN AVE, ASHEVILLE, NC",,
"SHORT MICHIGAN AVE, ASHEVILLE, NC",,
"SMOKEY PARK HWY AND I40, ASHEVILLE, NC",,
"SMOKEY PARK HWY AND INTERSTATE 40, ASHEVILLE, NC",,
"SMOKEY PARK HWY AND MCDONALDS, ASHEVILLE, NC",,
"SMOKEY PARK HWY ON EXIT RAMP TO I40, ASHEVILLE, NC",,
"SMOKY PARK HWY EXIT 44, ASHEVILLE, NC",,
"SOUTH FRENCH BROAD  AND  HILLIARD, ASHEVILLE, NC",,
"SPARTANBURG COUNTY JAIL, ASHEVILLE, NC",,
"SPARTANBURG COUNTY, ASHEVILLE, NC",,
"SPRINGVILLE AVE, ASHEVILLE, NC",,
"STATE ST AND I 240 BRIDGE, ASHEVILLE, NC",,
"STATE ST AND SHORT MICHIGAN AVE, ASHEVILLE, NC",,
"STEWART ST AND SHORT MICHIGAN, ASHEVILLE, NC",,
"SULLIVAN COUNTY DENTION CENTER, ASHEVILLE, NC",,
"SWANNANOA RIVER RD AND S TUNNEL RD, ASHEVILLE, NC",,
"THE ORANGE PEEL, ASHEVILLE, NC",,
"TRANSIT, ASHEVILLE, NC",,
"TUNNEL RD AND  I240, ASHEVILLE, NC",,
"TUNNEL RD AND 1-240, ASHEVILLE, NC",,
"TUNNEL RD AND 240 EXIT 7, ASHEVILLE, NC",,
"TUNNEL RD AND I 240 EB, ASHEVILLE, NC",,
"TUNNEL RD AND I 240 EXIT 6, ASHEVILLE, NC",,
"TUNNEL RD AND I 240 WB EXIT 6, ASHEVILLE, NC",,
"TUNNEL RD AND I 240 WEST ON RAMP, ASHEVILLE, NC",,
"TUNNEL RD AND I 240, ASHEVILLE, NC",,
"TUNNEL RD AND I240 EXIT 6, ASHEVILLE, NC",,
"TUNNEL RD AND I240 EXIT 7, ASHEVILLE, NC",,
"TUNNEL RD AND I240 W ON RAMP, ASHEVILLE, NC",,
"TUNNEL RD AND I-240 W/EXIT 7, ASHEVILLE, NC",,
"TUNNEL RD AND I240/EXIT 7, ASHEVILLE, NC",,
"TUNNEL RD AND RUSSELL RD, ASHEVILLE, NC",,
"TUNNEL RD AND SERVICE RD, ASHEVILLE, NC",,
"TUNNEL RD AT I 240 EAST BOUND, ASHEVILLE, NC",,
"UNDER 240 BRIDGE AT N LEXINGTON AVE, ASHEVILLE, NC",,
"US 19 23 N  AND  HILL ST, ASHEVILLE, NC",,
"US 19 AND 23/I 240, ASHEVILLE, NC",,
"US 19 AND I 26, ASHEVILLE, NC",,
"US 25 AND  I40, ASHEVILLE, NC",,
"US 25 AND 70 JUPITER RD, ASHEVILLE, NC",,
"US 25 AND PARKWAY, ASHEVILLE, NC",,
"US 25 HWY S AND I26, ASHEVILLE, NC",,
"US 25, ASHEVILLE, NC",,
"US 25A AND I40, ASHEVILLE, NC",,
"US 70 AND PARKWAY, ASHEVILLE, NC",,
"US 70, ASHEVILLE, NC",,
"US HWY 70 AND PARKWAY ENTRANCE, ASHEVILLE, NC",,
"US25 AND 70 JUPITER RD, ASHEVILLE, NC",,
"WASHINGTON COUNTY, ASHEVILLE, NC",,
"WB I240 EXIT 7, ASHEVILLE, NC",,
"WESTGATE AND CRAVEN CONNECTOR, ASHEVILLE, NC",,
"WESTGATE, ASHEVILLE, NC",,
"WILSON AND VALLEY, ASHEVILLE, NC",,
"WOOD AVE AND CEADER ST, ASHEVILLE, NC",,
"WOOD LINE NEAR SQUARE D, ASHEVILLE, NC",,
